Delta_QALYs	Delta_Costs	Group
0.612186034	22930.54783	400 
0.534523578	24028.92126	400 
0.570532499	28495.85132	400 
0.595518939	28090.63648	400 
0.531881573	31228.9064	400 
0.626695916	23679.20479	400 
0.663336276	23549.2648	400 
0.578466029	20681.2851	400 
0.556200036	22763.83153	400 
0.541993576	21626.33115	400 
0.614690333	26440.46661	400 
0.517426774	28516.43744	400 
0.581161413	28666.2478	400 
0.547181879	23576.74247	400 
0.65615307	23254.04357	400 
0.562413019	21651.19378	400 
0.57588767	22067.93266	400 
0.582271204	21557.94893	400 
0.54992091	30152.94087	400 
0.599946588	23001.60363	400 
0.57862211	29789.42762	400 
0.639254796	23148.31586	400 
0.591920562	31757.54852	400 
0.576280458	29463.10088	400 
0.57834374	28141.30649	400 
0.559473446	23117.85605	400 
0.592618421	23699.75422	400 
0.546035228	23047.89494	400 
0.610760723	28232.95404	400 
0.570376532	21705.81922	400 
0.605445322	22493.31876	400 
0.494817947	22559.68312	400 
0.630468657	33945.10298	400 
0.620902306	27689.1154	400 
0.592208197	21875.91732	400 
0.530120322	23828.5701	400 
0.600675127	23460.8469	400 
0.604117354	30488.82758	400 
0.612833052	26181.32559	400 
0.595140647	20243.13008	400 
0.565329426	24278.50986	400 
0.631641805	26996.66866	400 
0.591430379	24675.5638	400 
0.519239291	24382.85071	400 
0.533102895	25400.71829	400 
0.609956342	22201.56713	400 
0.54589134	21355.06177	400 
0.608757669	29398.74143	400 
0.570190565	21694.03404	400 
0.525227532	27267.91193	400 
0.541374998	24391.90767	400 
0.623761784	31352.05255	400 
0.607055963	25322.1878	400 
0.542934651	21158.11275	400 
0.652449411	21370.43313	400 
0.532208731	28212.11224	400 
0.558866332	24237.60589	400 
0.597621022	22632.30242	400 
0.611881923	23425.90984	400 
0.617543391	21936.38215	400 
0.587625714	27794.33262	400 
0.611473501	23468.07294	400 
0.547161373	23567.19992	400 
0.606785589	21466.48019	400 
0.594940234	32772.21603	400 
0.489250781	22038.57994	400 
0.589744167	23539.59354	400 
0.580378229	25046.16118	400 
0.522479672	22063.98697	400 
0.588463236	24140.44437	400 
0.551309616	23807.94771	400 
0.575260451	22944.181	400 
0.616090746	28139.95737	400 
0.555133244	30826.58402	400 
0.578936494	33675.64835	400 
0.580514656	26899.69632	400 
0.541194712	28518.71753	400 
0.615418518	27538.75467	400 
0.632396149	25157.81315	400 
0.551706699	26509.83007	400 
0.631274913	24539.49982	400 
0.555006839	23500.22743	400 
0.604544057	22077.78996	400 
0.604735182	28763.05665	400 
0.613497437	20997.4929	400 
0.55918513	21925.7329	400 
0.603856293	23323.91489	400 
0.586457383	22589.70242	400 
0.54165202	21528.84983	400 
0.612483473	28155.95099	400 
0.592335778	22531.83326	400 
0.53869353	21910.45349	400 
0.536647676	29247.3396	400 
0.539117395	25454.00467	400 
0.555468243	29939.88587	400 
0.584618746	22674.40514	400 
0.589156295	21457.274	400 
0.558350245	23266.65766	400 
0.573103688	22574.24716	400 
0.598999557	22983.41754	400 
0.57160246	29755.7757	400 
0.514838465	21546.05491	400 
0.54692892	29226.03527	400 
0.574154208	22084.5152	400 
0.633853128	25481.83174	400 
0.583653101	30310.26559	400 
0.584395786	25473.72449	400 
0.642335532	27601.97142	400 
0.558825991	28874.55461	400 
0.601015365	30449.32405	400 
0.624242799	22888.7113	400 
0.554015344	22477.92741	400 
0.574463262	23232.14896	400 
0.571193463	21842.64601	400 
0.620042232	30100.43718	400 
0.584625356	29889.59869	400 
0.575723069	27127.04496	400 
0.545492785	25462.92545	400 
0.540153452	27673.30146	400 
0.606192535	26719.645	400 
0.553302672	23498.78245	400 
0.574708218	29177.77069	400 
0.529052716	27089.9079	400 
0.522148455	24114.78156	400 
0.576348089	26332.16909	400 
0.552046698	23843.08443	400 
0.571386762	22932.03977	400 
0.560191269	22532.55743	400 
0.599488863	25429.04079	400 
0.609746804	25050.17117	400 
0.647943131	22371.59793	400 
0.589130055	21127.21299	400 
0.580726293	23120.30744	400 
0.591345306	23933.03953	400 
0.586867883	21503.10969	400 
0.568917928	33224.95217	400 
0.509891659	25773.54353	400 
0.557019583	23659.43731	400 
0.589787869	23577.39692	400 
0.51386599	23125.77185	400 
0.570546786	22928.39327	400 
0.563594694	27652.13687	400 
0.591108559	21887.81389	400 
0.597805467	22292.47291	400 
0.539955384	27747.78192	400 
0.662986029	27823.16701	400 
0.589332443	29349.83664	400 
0.572920719	22585.70198	400 
0.525497305	22453.69913	400 
0.575995572	23659.53166	400 
0.603521155	28174.63306	400 
0.537456696	29033.65669	400 
0.593755213	21305.16119	400 
0.540985849	20501.60075	400 
0.608450995	29188.03777	400 
0.559945198	22943.8945	400 
0.597436796	23147.32177	400 
0.595788838	27482.12378	400 
0.593884527	24166.66347	400 
0.60654915	29308.10909	400 
0.607109655	22402.73893	400 
0.576692928	28596.08997	400 
0.632291431	21710.98498	400 
0.598479679	22791.56227	400 
0.574383572	31368.49907	400 
0.568076496	26027.45194	400 
0.615145154	26023.70953	400 
0.552962959	23027.13806	400 
0.532368058	26541.56677	400 
0.584782483	26535.2833	400 
0.593495949	23086.03911	400 
0.614303488	27209.95974	400 
0.597845608	23736.32008	400 
0.566570661	21298.59814	400 
0.585085018	24125.95181	400 
0.543166442	33317.30966	400 
0.579153354	32785.6325	400 
0.544046223	24111.3117	400 
0.632097517	24433.09446	400 
0.606530499	22472.44305	400 
0.578258114	23604.33425	400 
0.627678138	30151.48351	400 
0.578370326	28979.15556	400 
0.614178016	24367.8303	400 
0.548755601	23072.83899	400 
0.586444958	24621.30607	400 
0.615005921	24045.65303	400 
0.637140414	24247.18599	400 
0.576449928	29419.18225	400 
0.582192652	29192.06467	400 
0.586480082	31092.59548	400 
0.598054216	23138.89777	400 
0.593808389	23218.25144	400 
0.604047539	22806.00218	400 
0.608366083	28077.09345	400 
0.57718059	29650.24221	400 
0.60797159	23507.33924	400 
0.52001716	23177.9166	400 
0.531047521	29782.18865	400 
0.563914006	24687.05969	400 
0.651739153	24763.72219	400 
0.587659497	27867.50062	400 
0.55965129	27563.11428	400 
0.583704212	21703.94308	400 
0.593253626	24358.31121	400 
0.583396942	22492.84601	400 
0.513970224	23049.03969	400 
0.662935651	31596.01515	400 
0.535063906	22655.40398	400 
0.592599033	21839.6542	400 
0.618784271	23566.19015	400 
0.568333052	22634.49623	400 
0.589571819	22460.93689	400 
0.600344404	21608.67385	400 
0.562515199	20909.22972	400 
0.586211395	31143.36055	400 
0.577261018	22338.33586	400 
0.588829648	30486.44099	400 
0.605316824	28132.06182	400 
0.59559743	22575.84058	400 
0.590955162	23088.35659	400 
0.553170961	24999.22328	400 
0.561889119	24204.50204	400 
0.570284482	21937.90845	400 
0.560943218	22839.10685	400 
0.508907328	27928.48632	400 
0.586165304	22292.71731	400 
0.651465131	22613.79264	400 
0.610294215	26663.45207	400 
0.552710157	27860.21874	400 
0.623792082	21376.75748	400 
0.577279733	21615.3122	400 
0.581591164	30072.32171	400 
0.63509243	22259.26756	400 
0.57465023	26591.48919	400 
0.532615347	29464.07656	400 
0.602309225	23068.75769	400 
0.637470798	24567.35866	400 
0.605346128	23905.75044	400 
0.554878263	27602.20763	400 
0.568480373	22905.33938	400 
0.60744831	29866.97073	400 
0.567188944	22517.70631	400 
0.591397867	30292.69824	400 
0.598140963	24239.0013	400 
0.5345746	25821.47846	400 
0.62914834	27986.696	400 
0.632436015	30241.08206	400 
0.572153894	28784.68969	400 
0.571638547	24926.29707	400 
0.550514389	30179.23712	400 
0.577661801	20645.21815	400 
0.607331973	22090.49273	400 
0.621118468	26864.14912	400 
0.573994979	30165.77403	400 
0.62443919	29212.5746	400 
0.587699959	27634.12603	400 
0.581293344	29241.59875	400 
0.576789826	31486.03518	400 
0.65060096	27199.7214	400 
0.584216543	30331.02385	400 
0.528326454	23537.10596	400 
0.61409125	30838.66101	400 
0.593779381	21964.61227	400 
0.552487805	22724.1743	400 
0.586890623	22193.89545	400 
0.636105395	21760.54545	400 
0.578324306	31117.37715	400 
0.569952362	28141.79508	400 
0.516689247	26565.59882	400 
0.56203942	21206.52562	400 
0.556108215	26408.556	400 
0.606283903	23620.3941	400 
0.616130073	22492.56994	400 
0.641730103	30040.9854	400 
0.562714528	28610.24089	400 
0.553355734	29096.64942	400 
0.555080121	24525.74555	400 
0.624790349	32666.02237	400 
0.579853052	28729.24832	400 
0.549196539	24896.4859	400 
0.594957129	28177.7021	400 
0.538170774	28853.81989	400 
0.552360885	23507.98987	400 
0.589973252	22483.38962	400 
0.565143399	21270.35566	400 
0.589682189	34320.66576	400 
0.581208761	23123.413	400 
0.604506893	29646.25274	400 
0.575740987	23558.78196	400 
0.606885312	23973.06488	400 
0.527861858	29457.14961	400 
0.571988036	29337.25015	400 
0.573267077	31605.19343	400 
0.598868624	27059.8225	400 
0.573723088	20863.23347	400 
0.633218871	23864.59336	400 
0.598827636	23757.52604	400 
0.586722328	21131.53659	400 
0.598381292	30484.93904	400 
0.627605422	31657.5023	400 
0.570595609	23352.87666	400 
0.577263163	25630.98246	400 
0.59796844	31100.14895	400 
0.56027873	30314.98137	400 
0.533992934	23355.4324	400 
0.610774977	22103.18587	400 
0.641202461	30201.32185	400 
0.617985671	24913.72926	400 
0.532286059	23813.01578	400 
0.52424173	22689.5544	400 
0.58618342	24422.94689	400 
0.603112246	22438.60893	400 
0.602414281	23847.10938	400 
0.571637975	32526.1613	400 
0.606781239	25737.39034	400 
0.620891568	28842.06826	400 
0.605003439	22370.5047	400 
0.555776184	22926.94782	400 
0.52808997	22799.45589	400 
0.536236443	24858.42909	400 
0.576346487	25949.25534	400 
0.595014986	25473.70552	400 
0.603409948	27859.75293	400 
0.628370158	31928.9378	400 
0.604836065	23489.86664	400 
0.591811658	31345.05776	400 
0.577936712	28354.41621	400 
0.572305323	29126.42143	400 
0.590059201	23030.71602	400 
0.633668564	24204.9013	400 
0.599908612	30387.69979	400 
0.616818829	27995.58111	400 
0.547798176	22208.18286	400 
0.543148297	27815.47272	400 
0.538775567	30977.65789	400 
0.60982741	22987.92067	400 
0.64340283	28866.3113	400 
0.57600367	22948.47816	400 
0.606720563	22658.88964	400 
0.571214323	21565.10661	400 
0.567729428	23232.94205	400 
0.510401514	25151.55272	400 
0.618210224	22418.98583	400 
0.597285039	22082.68356	400 
0.592715159	29070.27378	400 
0.475237214	21492.59829	400 
0.514313024	22424.30016	400 
0.55788948	22859.86691	400 
0.544416509	26924.69285	400 
0.609361609	23062.35245	400 
0.585788287	22778.21543	400 
0.610713019	23170.68292	400 
0.601099182	27739.45715	400 
0.571448902	22049.47746	400 
0.626229071	30388.65561	400 
0.615552451	23605.6551	400 
0.60704349	22977.45119	400 
0.583258895	24414.93753	400 
0.565815499	25726.14386	400 
0.586936912	22622.75935	400 
0.538385909	22359.56035	400 
0.552558509	30271.49918	400 
0.627967606	30689.77836	400 
0.573231913	22882.29674	400 
0.618661854	24317.70049	400 
0.534415348	32417.22077	400 
0.59708293	27214.44788	400 
0.580854281	22928.48795	400 
0.53774996	29152.8853	400 
0.57042222	23420.72659	400 
0.618767959	23500.02164	400 
0.519531181	22430.13047	400 
0.652837398	22655.51735	400 
0.571041653	22325.56399	400 
0.547073356	27918.95032	400 
0.569708093	21590.53895	400 
0.611184377	22835.7693	400 
0.593517376	21258.30933	400 
0.549022937	21793.27582	400 
0.605718066	22808.15155	400 
0.586734181	32315.49988	400 
0.555909213	28550.15342	400 
0.585438492	23456.64453	400 
0.569739249	33242.76036	400 
0.531779904	22966.3834	400 
0.538298731	22451.08774	400 
0.532737223	24887.05057	400 
0.583952278	21290.57283	400 
0.542680758	22700.23033	400 
0.550894009	28767.65166	400 
0.649940359	41262.64578	400 
0.586563986	28433.98443	400 
0.578850187	23095.58445	400 
0.631427632	29570.29691	400 
0.633777759	23886.96034	400 
0.556376382	23840.98242	400 
0.58358023	32489.50442	400 
0.600043448	27293.3621	400 
0.628667906	22855.98505	400 
0.5781421	29302.25233	400 
0.573688993	23102.65339	400 
0.621308218	28383.39995	400 
0.518474631	27919.56088	400 
0.597854608	21372.66162	400 
0.559457686	20989.3459	400 
0.581867434	40597.6317	600 
0.585501958	42339.00061	600 
0.580120072	34911.79772	600 
0.580588773	33213.58257	600 
0.543745977	30049.58435	600 
0.662326901	43393.0493	600 
0.575824118	36653.89119	600 
0.573524274	40914.57112	600 
0.641035014	32115.79946	600 
0.574884987	30742.844	600 
0.561444168	39234.94891	600 
0.588979481	31165.48907	600 
0.634905904	29597.95686	600 
0.566533043	34883.44297	600 
0.593621256	33385.4273	600 
0.593586297	33093.60788	600 
0.559932954	31003.24152	600 
0.590335594	33867.32082	600 
0.568334497	42298.73954	600 
0.590365605	30519.0598	600 
0.549380211	33069.99935	600 
0.55746195	31998.1287	600 
0.566374662	30124.11332	600 
0.57758107	33745.30585	600 
0.60670272	36969.03663	600 
0.518116521	30876.8574	600 
0.536438835	32131.79039	600 
0.537428365	30336.39627	600 
0.570571728	33465.33257	600 
0.57854266	35685.57312	600 
0.554500608	39934.45668	600 
0.617642524	47582.93447	600 
0.584242688	32677.75725	600 
0.596275382	33703.475	600 
0.576358339	45591.31806	600 
0.566165727	30864.88029	600 
0.595604727	31521.38895	600 
0.566175268	33253.85643	600 
0.510977604	39414.35872	600 
0.650788032	30756.94497	600 
0.579137406	43395.56086	600 
0.510020196	35691.50551	600 
0.630726011	41036.53403	600 
0.589506237	37327.73973	600 
0.671190381	35852.08832	600 
0.544834108	30628.87583	600 
0.572455792	31814.13809	600 
0.531752846	31095.07477	600 
0.614706331	40288.42307	600 
0.601508006	33044.84477	600 
0.559617054	41501.527	600 
0.565740642	35165.72887	600 
0.5983075	41682.06012	600 
0.572475417	30914.62416	600 
0.604941944	40463.1353	600 
0.57207621	34217.15557	600 
0.574939402	37278.09309	600 
0.584150383	40194.84069	600 
0.612122287	40516.17469	600 
0.605125792	40416.39336	600 
0.460398942	32304.80527	600 
0.587435724	31137.37978	600 
0.594909394	30785.99124	600 
0.596322358	30874.94816	600 
0.58934288	44670.7343	600 
0.54077532	31910.32869	600 
0.554453544	31686.19005	600 
0.590997898	31345.58781	600 
0.582827175	42632.53588	600 
0.565359078	31641.40566	600 
0.638705356	37602.15301	600 
0.587051387	40766.08171	600 
0.585951804	43775.8935	600 
0.584580278	41418.00465	600 
0.637493515	34014.73935	600 
0.665287648	31291.12218	600 
0.581106228	29572.78042	600 
0.544573199	30778.14104	600 
0.555411421	32020.52029	600 
0.604981167	33011.44438	600 
0.602609993	41950.04553	600 
0.525039843	33949.19859	600 
0.572138081	33002.66578	600 
0.598818402	39672.09562	600 
0.582764409	33878.80702	600 
0.63010521	32006.57346	600 
0.60301032	32488.65824	600 
0.562387423	31212.41836	600 
0.596302279	41096.09544	600 
0.582270834	34449.23116	600 
0.56374458	31659.70129	600 
0.60031348	42480.6115	600 
0.588414081	41926.81668	600 
0.578411517	41382.64059	600 
0.545727168	32293.65751	600 
0.553733836	30270.41213	600 
0.555322533	31124.3754	600 
0.61234821	39751.57937	600 
0.58271414	41354.28644	600 
0.641898791	40161.78312	600 
0.652145511	32025.55167	600 
0.602430194	32563.37891	600 
0.597096944	32616.86211	600 
0.641519206	39698.8972	600 
0.567859216	32916.19853	600 
0.54936089	41972.33373	600 
0.533922796	31359.87159	600 
0.584082375	30697.38603	600 
0.572957425	31415.18602	600 
0.588056355	41464.28798	600 
0.616706621	43537.80522	600 
0.528339827	31066.34173	600 
0.538976893	35557.24595	600 
0.629349915	30477.71083	600 
0.58560333	31687.31395	600 
0.559832762	30964.43435	600 
0.591171587	35076.47598	600 
0.531238083	41023.02478	600 
0.63066858	30463.13036	600 
0.526569129	41934.30151	600 
0.61911696	32566.05788	600 
0.576289529	31658.2089	600 
0.555143324	30152.20828	600 
0.6075967	48128.10548	600 
0.558016138	31394.88461	600 
0.609937125	34364.54012	600 
0.592191305	41878.92015	600 
0.561388169	40961.42639	600 
0.55943441	31508.9704	600 
0.607135768	40141.92464	600 
0.519771408	31010.9381	600 
0.62151231	36316.65072	600 
0.596406088	43645.01952	600 
0.567006208	30857.17857	600 
0.609028337	42007.61504	600 
0.579627221	32685.85965	600 
0.574026519	34909.6358	600 
0.629067759	33108.32429	600 
0.568133327	31663.52067	600 
0.609606948	35394.68504	600 
0.567889575	30043.22305	600 
0.59597226	33679.49946	600 
0.605396594	40113.79082	600 
0.60313572	31321.44936	600 
0.539151017	31071.82025	600 
0.59311265	32616.17509	600 
0.571553402	39919.7828	600 
0.540832004	33253.02186	600 
0.591802597	41323.46376	600 
0.624053049	35570.32717	600 
0.611237452	43611.98765	600 
0.60414416	32015.41117	600 
0.598142653	34201.6216	600 
0.625596319	34095.5589	600 
0.62188636	33277.86652	600 
0.529534256	32775.17957	600 
0.568113024	33094.3455	600 
0.609003393	40287.94672	600 
0.537374984	40327.22129	600 
0.555248187	33063.79504	600 
0.541271483	29677.40899	600 
0.589580509	41310.31797	600 
0.56241039	34993.94341	600 
0.543725904	30563.52567	600 
0.526335085	43595.82514	600 
0.602168017	30714.31216	600 
0.566065851	32056.15883	600 
0.601928891	35594.30561	600 
0.517811112	40476.36224	600 
0.626802973	30670.52823	600 
0.544282949	42452.95832	600 
0.568961894	38662.66604	600 
0.582150732	39514.06082	600 
0.596873328	31793.99734	600 
0.607086689	32061.27645	600 
0.598443421	31581.62212	600 
0.560219412	30724.84506	600 
0.557111282	30855.59653	600 
0.637914528	33062.58937	600 
0.589461931	41419.10958	600 
0.61410773	31728.02311	600 
0.603393953	34064.61237	600 
0.619550622	42700.08185	600 
0.58839189	30572.6312	600 
0.597046533	41422.17766	600 
0.548765724	31402.52969	600 
0.565363551	31639.08815	600 
0.583973145	43965.46743	600 
0.657586753	40312.51283	600 
0.580376611	37443.19118	600 
0.56409439	37975.38855	600 
0.525191142	37046.75047	600 
0.551552265	33292.9173	600 
0.576274132	34387.73725	600 
0.632175777	32786.3735	600 
0.554981574	30571.01884	600 
0.533103543	43675.45302	600 
0.490080376	30947.0101	600 
0.629926582	31086.36771	600 
0.564031246	42306.38001	600 
0.596684796	32583.52772	600 
0.644511867	33642.86087	600 
0.573919235	30224.35891	600 
0.565884569	32407.6589	600 
0.590096541	32963.582	600 
0.623024583	33067.03663	600 
0.605076919	31784.92499	600 
0.550871515	33765.46346	600 
0.570920756	31221.03107	600 
0.592791401	36512.93086	600 
0.572431334	40278.21271	600 
0.542694187	41703.01469	600 
0.644216246	31518.55287	600 
0.622266624	32732.40877	600 
0.59754073	41104.57566	600 
0.576440899	47036.31644	600 
0.564609469	42521.19351	600 
0.571476347	28694.38003	600 
0.618438024	32903.90642	600 
0.559961295	31294.53249	600 
0.556629103	41667.91264	600 
0.586728881	44134.22363	600 
0.563314901	40697.50741	600 
0.604985278	32171.46627	600 
0.608803947	37018.83544	600 
0.576421195	42899.89737	600 
0.609616443	29708.5268	600 
0.583926113	30472.37915	600 
0.607753294	31076.64364	600 
0.573668937	34025.62521	600 
0.595194283	41684.11367	600 
0.574156952	41386.00475	600 
0.581010156	47311.04998	600 
0.570785978	32823.16133	600 
0.58976125	30568.04828	600 
0.524740386	39553.24326	600 
0.575614347	30379.52272	600 
0.609775471	46267.19807	600 
0.631966811	40372.73457	600 
0.540856093	31377.65015	600 
0.568676701	30978.07726	600 
0.648422299	33916.73973	600 
0.578670725	30828.95443	600 
0.592176171	41377.11477	600 
0.570202902	40643.12884	600 
0.606896686	35848.10132	600 
0.550425024	33018.98116	600 
0.611339957	33569.38389	600 
0.609299906	33679.17479	600 
0.623949531	42099.69351	600 
0.574967292	40804.03796	600 
0.605764667	31930.18265	600 
0.574376549	41768.2459	600 
0.586267281	31476.28217	600 
0.590817104	30367.29763	600 
0.628725787	33721.66117	600 
0.541710066	30223.54723	600 
0.580973377	35940.81524	600 
0.61429452	44041.11778	600 
0.549341932	32238.7191	600 
0.680607432	32686.78592	600 
0.583040019	31976.39775	600 
0.578170376	31362.35939	600 
0.549450787	33219.53913	600 
0.5817544	34768.27503	600 
0.590664029	35137.82663	600 
0.58545007	32388.47572	600 
0.572301025	42772.18145	600 
0.549092701	31781.96238	600 
0.620017519	34197.71113	600 
0.587158041	41774.46464	600 
0.551392358	35456.17579	600 
0.535940275	42661.37865	600 
0.583502086	32935.25271	600 
0.547644267	32172.30764	600 
0.545463625	32329.04011	600 
0.582171402	32398.50104	600 
0.586336566	30299.63343	600 
0.587022318	35925.3429	600 
0.595629255	29895.05381	600 
0.61166802	40599.56954	600 
0.567437913	33786.47647	600 
0.555080543	45255.30375	600 
0.632978754	33115.97136	600 
0.522390353	41705.98597	600 
0.619586301	33513.22495	600 
0.547733554	30664.8448	600 
0.575412168	36090.83831	600 
0.60812599	33446.15808	600 
0.61567872	33062.0715	600 
0.582874572	33722.53664	600 
0.628567745	31014.9462	600 
0.5698454	39777.09062	600 
0.537776599	31210.81763	600 
0.567505318	32148.48621	600 
0.564080157	30436.89327	600 
0.582961344	30593.42907	600 
0.576236272	30638.79919	600 
0.641779707	31168.53119	600 
0.608076018	32187.60567	600 
0.585666245	42318.76982	600 
0.58404609	31320.21253	600 
0.596140592	31763.03388	600 
0.582091611	32971.91843	600 
0.615811347	37440.43652	600 
0.601048539	39791.52643	600 
0.556269518	39655.9975	600 
0.567882816	31084.87295	600 
0.640182455	32332.70103	600 
0.605892183	31332.29724	600 
0.618886512	30541.97949	600 
0.592177544	40663.95778	600 
0.564204602	35709.18827	600 
0.645152261	32305.80317	600 
0.577564664	30273.88649	600 
0.554354453	41794.3748	600 
0.598681187	31242.0334	600 
0.590955016	31674.41196	600 
0.629280384	30524.9305	600 
0.557864417	39603.34647	600 
0.66186098	43085.14026	600 
0.564409732	38885.60678	600 
0.610585071	42192.89985	600 
0.584364984	30917.30693	600 
0.514016785	32202.38183	600 
0.56459844	30947.28363	600 
0.561397571	40996.27514	600 
0.546787073	33252.05196	600 
0.606012112	42624.45468	600 
0.561297765	34325.65154	600 
0.571417295	31996.3846	600 
0.60576003	31226.3817	600 
0.493371548	32146.51433	600 
0.557661007	41172.86562	600 
0.599524646	41291.4597	600 
0.612390125	32529.96291	600 
0.550241777	32522.2422	600 
0.614071582	46920.85592	600 
0.567102872	30398.98735	600 
0.554603901	31438.87847	600 
0.580747992	30196.76865	600 
0.54723475	33541.53711	600 
0.633158141	31656.358	600 
0.515842171	34932.38272	600 
0.59064466	32568.90941	600 
0.610085249	31382.50135	600 
0.603399967	33308.97096	600 
0.63461985	32146.70601	600 
0.546420918	30813.48958	600 
0.604151619	32652.41319	600 
0.531742554	31306.4069	600 
0.599702	35011.83532	600 
0.584720632	32705.28792	600 
0.580823608	40788.4547	600 
0.584697694	30822.6239	600 
0.554134269	30049.79631	600 
0.539027583	28636.51634	600 
0.583767924	42232.65925	600 
0.614214706	31405.52614	600 
0.574223407	40348.09222	600 
0.606859582	30649.86319	600 
0.593278049	34838.52509	600 
0.621195239	35081.59585	600 
0.540876114	39654.0395	600 
0.605337638	33645.32889	600 
0.602401881	30132.66742	600 
0.59039757	32083.2525	600 
0.657162576	31620.63863	600 
0.606006899	30813.32273	600 
0.560978323	30693.55375	600 
0.600554289	31807.06522	600 
0.606171878	43337.27679	600 
0.577584203	42671.1497	600 
0.536722943	42520.90186	600 
0.582746657	32086.86819	600 
0.549648196	43106.68805	600 
0.594767126	31076.81462	600 
0.572108688	39013.19378	600 
0.576043454	28982.95142	600 
0.550152399	32415.16107	600 
0.57204185	31493.56806	600 
0.599315463	32754.01197	600 
0.576627503	31181.97831	600 
0.506203928	31243.26	600 
0.622615069	32086.02309	600 
0.590178216	31991.02637	600 
0.56197871	31823.03738	600 
0.664142973	31549.09896	600 
0.602420054	32492.00361	600 
0.618208499	31278.20687	600 
0.562666226	39563.80973	600 
0.571962125	42408.0566	600 
0.561541987	31716.41944	600 
0.596318118	41669.7748	600 
0.591058978	30322.62403	600 
0.582691971	30794.90422	600 
0.569290084	38498.97337	600 
0.598585944	31836.7585	600 
0.566077743	44883.5993	600 
0.541847089	43646.56624	600 
0.538672332	31919.23911	600 
0.555327758	30401.66593	600 
0.587669582	41208.78998	600 
0.595225847	44006.1999	600 
0.590688444	32097.46254	600 
0.531644999	39670.78877	600 
0.605601266	33597.09836	600 
0.562850446	31189.61072	600 
0.563075705	34650.36979	600 
0.544059439	39529.49987	600 
0.554605447	33034.64444	600 
0.570409569	38610.15091	600 
0.623547153	40413.62333	600 
0.613241715	31977.50008	600 
0.555783628	40158.45097	600 
0.534772527	31467.84731	600 
0.562905313	44141.90692	600 
0.51560813	29949.75981	600 
0.570301685	33013.21951	600 
0.583529579	33324.9161	600 
0.625639626	30879.77676	600 
0.586129599	33194.61774	600 
0.606160317	32688.82005	600 
0.582433317	31394.87017	600 
0.614086307	31288.58303	600 
0.603477551	30137.19446	600 
0.627774909	34493.99257	600 
0.575837672	41437.47624	600 
0.616285713	39825.30526	600 
0.573340934	35571.38973	600 
0.556537402	33430.51409	600 
0.566763094	33527.82128	600 
0.560960419	34416.23541	600 
0.557823594	41681.95607	600 
0.57059733	33321.17155	600 
0.581439671	36747.27456	600 
0.580595419	35425.49984	600 
0.564589172	38305.10621	600 
0.574660206	31031.56232	600 
0.61798353	32519.97566	600 
0.587905328	30975.04094	600 
0.574762489	32974.09998	600 
0.556010932	30914.40672	600 
0.600706577	41500.31768	600 
0.520507285	33129.56313	600 
0.642095695	40176.99218	600 
0.566952638	32471.72388	600 
0.564821642	31312.78779	600 
0.566364757	30858.31419	600 
0.610713749	31911.9845	600 
0.555388998	29912.736	600 
0.598941034	32707.09749	600 
0.518971648	31830.72233	600 
0.58781289	33352.77744	600 
0.611474049	33624.45909	600 
0.526518511	39951.6247	600 
0.532298227	35156.30002	600 
0.579102071	47879.28607	600 
0.573591229	31593.93598	600 
0.56148669	30900.26237	600 
0.574424652	32426.32174	600 
0.62306535	38773.03971	600 
0.606119154	45960.70344	600 
0.559259306	40614.56731	600 
0.613105865	30971.96729	600 
0.598644042	44557.45979	600 
0.551231918	42440.38164	600 
0.609747673	31356.13123	600 
0.552179732	32974.57548	600 
0.584399597	33653.8987	600 
0.612929948	41253.77834	600 
0.621893236	46316.90234	600 
0.608914786	38514.24679	600 
0.58371417	31913.79761	600 
0.61549819	40906.57869	600 
0.552497442	44624.12881	600 
0.565233185	32925.81342	600 
0.563025665	32650.96269	600 
0.588132933	32574.42038	600 
0.613007793	34858.58658	600 
0.567752216	30480.29889	600 
0.59848229	30379.18837	600 
0.557355481	33410.61922	600 
0.547870801	31672.81735	600 
0.542517408	33651.27766	600 
0.574680096	31880.75858	600 
0.537126717	40261.16101	600 
0.555384527	42138.4965	600 
0.588421627	43735.40244	600 
0.575686782	31756.3117	600 
0.60023016	32621.33255	600 
0.524350642	32061.81793	600 
0.655738221	35155.43251	600 
0.573702077	34780.64837	600 
0.562308263	31964.52489	600 
0.576873138	31031.36033	600 
0.605598217	32767.8725	600 
0.598997743	30236.28464	600 
0.512388927	31048.38912	600 
0.587955116	32666.80957	600 
0.579727817	30376.9178	600 
0.611684136	43429.4178	600 
0.572453483	32023.3548	600 
0.598761332	38933.03923	600 
0.519281829	32227.86697	600 
0.549353824	34694.63745	600 
0.609985778	32758.97916	600 
0.532299933	42783.20067	600 
0.620939659	31371.89101	600 
0.609732767	39887.85328	600 
0.595574116	33719.34658	600 
0.645489319	32867.65085	600 
0.561181062	31755.01908	600 
0.5891554	31046.22329	600 
0.577869885	34237.68393	600 
0.609350131	40468.70418	600 
0.554978498	30688.56945	600 
0.545457856	44073.52199	600 
0.563789582	35512.82201	600 
0.632813262	32321.77783	600 
0.637968898	38933.21139	600 
0.555688065	33908.25473	600 
0.624818602	37400.06046	600 
0.570848437	31197.25463	600 
0.58408994	32541.43907	600 
0.632233203	40819.96684	600 
