Delta_QALYs,Delta_Costs,Group
0.6177378,77122.16871,1000
0.616802959,74689.56354,1000
0.564985002,73435.13434,1000
0.598876844,76758.10323,1000
0.628084094,74524.68544,1000
0.618702265,77396.70323,1000
0.660779294,75961.63879,1000
0.517961747,72652.76149,1000
0.633060345,74594.52681,1000
0.569591844,73860.69856,1000
0.624579751,77449.82992,1000
0.610518205,77332.63564,1000
0.562375448,74628.22982,1000
0.605635943,77987.0227,1000
0.636787703,75990.00464,1000
0.519503725,70464.29051,1000
0.575108458,80782.97266,1000
0.674472341,81926.54155,1000
0.6241159,76077.59907,1000
0.605531092,73896.31454,1000
0.587350333,79924.90185,1000
0.66009056,78841.24812,1000
0.518732076,69286.93712,1000
0.606423569,72996.97481,1000
0.582504534,75984.45161,1000
0.661665046,80914.72765,1000
0.636942046,80481.96955,1000
0.609039631,77361.68707,1000
0.580202835,76455.22683,1000
0.630319121,79983.51932,1000
0.656615549,78597.87052,1000
0.576454755,74216.39544,1000
0.610802662,77846.69625,1000
0.578921842,75581.20616,1000
0.611645476,80242.55644,1000
0.62654031,68722.04725,1000
0.629328304,70862.91547,1000
0.601505234,71815.91577,1000
0.58660379,73014.47932,1000
0.588036109,74168.22563,1000
0.630430007,78835.6222,1000
0.654695003,76288.20687,1000
0.487404638,68442.11913,1000
0.651964802,77919.90365,1000
0.621155506,73644.70199,1000
0.607335648,81019.1768,1000
0.622647014,74010.69266,1000
0.613897311,76924.54746,1000
0.642715598,75999.27375,1000
0.595336921,78903.13492,1000
0.609650526,77457.40689,1000
0.618471463,77882.49413,1000
0.592129802,74191.95792,1000
0.623719336,77738.11343,1000
0.653588959,73658.1426,1000
0.610731371,75150.57741,1000
0.658200148,75776.78033,1000
0.610910239,75469.77642,1000
0.55843396,72273.79695,1000
0.502379161,69795.87719,1000
0.60772078,73546.11906,1000
0.640304294,73337.81333,1000
0.530706777,72099.44517,1000
0.620315332,78375.32462,1000
0.567970917,77230.1917,1000
0.647579955,82869.69407,1000
0.656756888,78697.393,1000
0.638206903,78438.32829,1000
0.574488761,77558.62966,1000
0.585693487,80011.28236,1000
0.550322912,73810.61622,1000
0.573528791,72004.14598,1000
0.690249054,73668.5941,1000
0.613072702,72409.19598,1000
0.626043699,80065.6019,1000
0.621576419,73860.82088,1000
0.587358693,72835.14519,1000
0.607316679,74116.87924,1000
0.593986128,78125.34078,1000
0.658517187,78360.34669,1000
0.558416658,73801.27236,1000
0.639086129,78090.04935,1000
0.521333297,73995.92905,1000
0.538555404,74955.09634,1000
0.590324181,73199.1608,1000
0.615436018,76029.86729,1000
0.717997274,76199.11121,1000
0.618909506,75012.53472,1000
0.679562177,76054.89327,1000
0.618955284,73351.95599,1000
0.628902333,85561.58694,1000
0.564037407,74324.97882,1000
0.608904716,74561.92793,1000
0.566318039,74495.97028,1000
0.640745596,75336.75447,1000
0.687520859,73913.09121,1000
0.560578796,74491.64936,1000
0.607684781,77077.2082,1000
0.609204933,79030.41615,1000
0.616813154,76794.76552,1000
0.614290138,79563.16761,1000
0.647976402,71587.27738,1000
0.584029562,75673.31599,1000
0.562960472,74923.23567,1000
0.623696488,75774.42411,1000
0.616812462,70463.13661,1000
0.590907486,74444.75367,1000
0.562294585,80028.07167,1000
0.557899517,77000.42575,1000
0.616449748,77807.23131,1000
0.594426508,80260.81944,1000
0.622156267,77707.97195,1000
0.639961956,73516.79052,1000
0.630297677,78142.48497,1000
0.650269443,80876.48578,1000
0.508270405,69258.87387,1000
0.663442607,80251.45007,1000
0.579559232,75996.1217,1000
0.636131705,78139.7962,1000
0.574990091,73901.30552,1000
0.53210466,78183.34093,1000
0.655350658,75022.09637,1000
0.643708679,77426.16596,1000
0.617281801,75826.74365,1000
0.589918504,74512.43303,1000
0.656152575,73373.23638,1000
0.612061611,80983.12597,1000
0.635929058,76915.9051,1000
0.665381006,80200.17457,1000
0.578668274,76011.76254,1000
0.522627749,74550.65216,1000
0.541981338,76997.2079,1000
0.651122946,75587.93668,1000
0.523216697,67217.94879,1000
0.613233764,77950.0981,1000
0.646135032,75899.58864,1000
0.621036062,74017.05689,1000
0.560634036,72423.96117,1000
0.673247904,79740.98478,1000
0.629857515,72343.73634,1000
0.617811454,77873.70465,1000
0.638099548,75673.80576,1000
0.549598147,66342.53282,1000
0.644380803,83121.87797,1000
0.693665185,78727.17215,1000
0.590478651,72256.37491,1000
0.608487468,76681.98889,1000
0.656987345,75144.13765,1000
0.595131377,77027.50402,1000
0.606284274,72213.80779,1000
0.540454125,69408.13486,1000
0.629525375,75315.83227,1000
0.612692231,78106.5682,1000
0.54899185,72733.47052,1000
0.614516513,79373.84626,1000
0.576581468,72923.68992,1000
0.5767271,72156.95101,1000
0.56475507,78052.48306,1000
0.559117886,74726.00437,1000
0.62523736,80166.60574,1000
0.564900721,71408.61093,1000
0.616465657,77842.12958,1000
0.558334274,71393.92488,1000
0.610090092,77046.88936,1000
0.61387516,75358.14834,1000
0.600179075,81684.85952,1000
0.637715109,80217.47979,1000
0.641333249,73718.65154,1000
0.5227945,77654.00114,1000
0.563619869,75162.55725,1000
0.647275488,77435.37561,1000
0.668274724,77775.5604,1000
0.517008284,71581.17131,1000
0.66458662,75557.95724,1000
0.608442944,70763.35987,1000
0.452399364,63184.85424,1000
0.581214894,70965.31475,1000
0.620660532,81543.61271,1000
0.571120302,73738.66913,1000
0.603169979,75966.54974,1000
0.675513971,77977.00716,1000
0.650755873,76279.04876,1000
0.533687735,72645.08302,1000
0.677400187,83476.31085,1000
0.540735808,73944.1658,1000
0.551445486,71974.51121,1000
0.578856352,77662.23949,1000
0.644864019,82060.11507,1000
0.656083722,81834.30695,1000
0.51920677,71355.68187,1000
0.525214682,74147.49179,1000
0.648918684,71603.74274,1000
0.671934805,77851.31486,1000
0.658366447,79017.37902,1000
0.536281865,74203.65218,1000
0.575929011,75590.83767,1000
0.631117563,74893.3567,1000
0.600674819,72351.44286,1000
0.55482335,73780.02381,1000
0.544509541,73123.61942,1000
0.646815118,78651.78936,1000
0.629330463,80687.21688,1000
0.617878748,72302.64118,1000
0.545142346,73103.95886,1000
0.617972601,77130.0142,1000
0.573857925,77378.44214,1000
0.61534047,77133.41536,1000
0.626613632,76561.97109,1000
0.643794098,81781.60853,1000
0.618999901,72023.12677,1000
0.662967935,78672.73527,1000
0.657945376,74675.28218,1000
0.639692706,76129.31295,1000
0.546396527,73928.46848,1000
0.622857866,78884.91584,1000
0.650646138,76366.80072,1000
0.673710534,73947.66683,1000
0.657343778,74834.81892,1000
0.642258605,77831.91842,1000
0.652544583,75524.78521,1000
0.561477106,77064.73386,1000
0.533915794,75858.4966,1000
0.65332011,84500.48221,1000
0.533004289,70303.71221,1000
0.623707367,77937.53389,1000
0.602629031,70183.65173,1000
0.602588973,69437.05844,1000
0.643359256,79447.56881,1000
0.661585201,80471.80591,1000
0.606265049,74031.73224,1000
0.622734946,80230.14617,1000
0.62810541,83072.60982,1000
0.608230203,80542.24283,1000
0.602876875,75822.03262,1000
0.63123871,73509.01026,1000
0.583885204,78103.77517,1000
0.5042138,70560.27204,1000
0.590695621,78902.21426,1000
0.656008801,74705.58611,1000
0.637558841,80482.78543,1000
0.646489308,77174.87331,1000
0.590964801,78575.45705,1000
0.545877929,73639.57926,1000
0.659580256,76585.85285,1000
0.575212913,72590.93748,1000
0.579097964,76008.39648,1000
0.553997485,70353.12081,1000
0.674592685,81880.20245,1000
0.637682946,77069.16619,1000
0.653596331,78640.65959,1000
0.612733962,79736.21451,1000
0.650904645,76103.25085,1000
0.577878278,75042.46145,1000
0.610153911,79086.16774,1000
0.57354768,78327.49893,1000
0.627739987,76579.10482,1000
0.578146528,76786.44797,1000
0.626046293,77709.00063,1000
0.625319255,73169.75405,1000
0.57656991,72292.847,1000
0.655858741,76229.76931,1000
0.624508388,77788.43375,1000
0.584238281,74787.93376,1000
0.529955482,79034.3615,1000
0.563826205,72832.69512,1000
0.560169107,77492.81984,1000
0.645216847,75534.14816,1000
0.573123082,78542.71084,1000
0.565401029,71386.35415,1000
0.653833183,79942.60934,1000
0.600335744,76425.73506,1000
0.597339931,73230.8198,1000
0.63671897,78746.87695,1000
0.573581372,77730.74061,1000
0.659792979,75888.72842,1000
0.630167997,75130.56648,1000
0.600317985,76317.45242,1000
0.549528745,74261.21301,1000
0.654728453,82375.69188,1000
0.573002181,73172.66948,1000
0.585230196,76295.19106,1000
0.54496263,68956.16727,1000
0.562636608,76216.23553,1000
0.528218077,73685.61041,1000
0.587797596,71668.53278,1000
0.574403663,68279.4455,1000
0.637735038,78585.49035,1000
0.652003675,79621.98663,1000
0.514006679,72189.85612,1000
0.636127552,75731.96686,1000
0.667467302,78584.83678,1000
0.530096094,74157.58853,1000
0.584286411,74950.6642,1000
0.612567856,77492.01185,1000
0.605607812,71728.83486,1000
0.645706854,76743.24003,1000
0.631064831,75998.2984,1000
0.540142312,74803.61963,1000
0.653048259,76089.3111,1000
0.639268962,77802.57564,1000
0.597693379,76425.4586,1000
0.607529866,80406.09652,1000
0.587318208,76469.51703,1000
0.603779861,73653.40897,1000
0.591242583,75654.15076,1000
0.671261233,76414.97385,1000
0.583109652,74576.98133,1000
0.655949245,80576.88571,1000
0.614541597,75707.81975,1000
0.525485576,67865.25976,1000
0.577533501,72100.92651,1000
0.647968491,75581.79629,1000
0.652898778,80920.0952,1000
0.597435402,74651.47448,1000
0.571523616,75938.99013,1000
0.622414652,75900.52527,1000
0.614598523,74113.46223,1000
0.629852677,76910.1743,1000
0.641102966,76190.58472,1000
0.599310087,74055.62114,1000
0.608589747,73006.00072,1000
0.538306433,76707.14877,1000
0.524089889,70655.31616,1000
0.673335345,72245.54068,1000
0.593576163,74639.00085,1000
0.552898802,68389.12895,1000
0.652793828,81544.85282,1000
0.630598442,77737.0134,1000
0.564839519,74830.79494,1000
0.578219046,80307.62014,1000
0.587835014,70673.97934,1000
0.596871463,73682.95122,1000
0.616414013,76957.68914,1000
0.586651404,76161.26428,1000
0.555215073,72639.21245,1000
0.616168192,75267.46211,1000
0.647502551,79903.41113,1000
0.591716653,74829.68191,1000
0.627455584,76135.74381,1000
0.492101543,69007.02775,1000
0.620026315,72055.94839,1000
0.647109303,76934.66472,1000
0.606368821,80091.62128,1000
0.489237404,82226.97243,1000
0.667717275,78956.45505,1000
0.617178311,76503.97318,1000
0.636339749,79077.47836,1000
0.646204725,70453.62416,1000
0.600830197,77691.92413,1000
0.625769052,78192.27506,1000
0.594445255,73700.46689,1000
0.59734082,73991.48781,1000
0.671768716,76953.86693,1000
0.597639041,76509.78231,1000
0.566541225,75947.10174,1000
0.674304256,77799.93175,1000
0.620313001,75789.93277,1000
0.539950264,71079.5494,1000
0.559619206,75976.17165,1000
0.575912557,72435.36397,1000
0.666077358,80856.13561,1000
0.606149016,75486.86763,1000
0.658155976,76487.57306,1000
0.631361147,76912.79054,1000
0.638825068,76018.99832,1000
0.645019952,76442.3074,1000
0.66075083,75750.31735,1000
0.617348439,77362.18964,1000
0.649337359,75526.45032,1000
0.657288571,76191.67495,1000
0.637983071,76793.05934,1000
0.627139358,72912.00317,1000
0.570889233,72695.05255,1000
0.629296917,80073.53954,1000
0.598934925,77354.59223,1000
0.612952417,78673.21242,1000
0.589265778,72297.4887,1000
0.631968626,74038.75004,1000
0.546212609,75561.9628,1000
0.593285641,75305.06689,1000
0.632797789,82262.23101,1000
0.630608704,74191.72438,1000
0.563879351,74288.9026,1000
0.668557368,78880.64895,1000
0.60745281,72870.80467,1000
0.673944284,77345.09243,1000
0.603783867,76475.59391,1000
0.571404681,75288.34454,1000
0.578769748,77078.12206,1000
0.57644911,78095.73592,1000
0.670548221,77186.22441,1000
0.68648909,78715.60312,1000
0.707612353,79384.86312,1000
0.572469102,75167.78016,1000
0.536697995,76739.58799,1000
0.651672014,83112.08753,1000
0.673988798,74792.39471,1000
0.584378359,69357.72072,1000
0.625461319,78408.63007,1000
0.688320048,76773.13823,1000
0.572382232,73887.82949,1000
0.624075447,79722.8163,1000
0.653768896,78248.62776,1000
0.65875447,75067.58431,1000
0.467113771,65041.70205,1000
0.553178839,79887.03651,1000
0.631824644,73905.17522,1000
0.582191019,77439.23489,1000
0.608648735,75993.94876,1000
0.53115712,72283.75755,1000
0.576269177,73982.04735,1000
0.58810011,72647.39033,1000
0.603535885,70527.91602,1000
0.608389887,80120.01066,1000
0.529708201,71202.58073,1000
0.593546393,74735.51035,1000
0.695113429,73101.56823,1000
0.569401173,73703.02535,1000
0.661883378,73402.63396,1000
0.580321768,75932.95204,1000
0.551740945,74094.79606,1000
0.554913948,72693.96972,1000
0.577406943,75278.13217,1000
0.62319923,78341.0096,1000
0.614232868,75085.36738,1000
0.651286388,79474.97967,1000
0.641504058,74714.89855,1000
0.578776521,69497.10314,1000
0.592705382,73389.1784,1000
0.562394466,79435.93994,1000
0.559177526,75720.39971,1000
0.498636752,67774.35514,1000
0.646112521,75033.27403,1000
0.618623961,78529.76301,1000
0.544421561,70067.39231,1000
0.601475828,77783.9819,1000
0.610283085,81145.28765,1000
0.69036143,79232.38198,1000
0.700476459,78460.28503,1000
0.639626237,76259.88188,1000
0.663330261,81200.06088,1000
0.615058999,79135.38164,1000
0.615684616,75301.46131,1000
0.657024927,75811.48426,1000
0.681091594,79832.04644,1000
0.565060447,76348.32373,1000
0.686798717,80545.02819,1000
0.573664232,75800.43902,1000
0.612828114,77362.4616,1000
0.588868807,75678.91853,1000
0.618981689,76453.14849,1000
0.637306738,77807.20986,1000
0.537767366,69883.64905,1000
0.573024381,78081.526,1000
0.595038534,78070.57613,1000
0.645532552,77114.77771,1000
0.65218555,77147.31757,1000
0.684855123,79283.34142,1000
0.614971377,76625.02458,1000
0.605951827,74183.91533,1000
0.651890103,76738.54471,1000
0.584062684,73290.16758,1000
0.585525354,73564.24486,1000
0.582891576,74286.41594,1000
0.624348266,77719.95253,1000
0.619968697,80918.58306,1000
0.4889823,71136.32415,1000
0.590436007,73785.8636,1000
0.562288877,74411.10274,1000
0.607912756,76025.36827,1000
0.670327917,75504.99846,1000
0.598388538,78580.13185,1000
0.595788054,75744.89644,1000
0.61133216,69311.99262,1000
0.583439642,75320.14388,1000
0.586895501,80891.23238,1000
0.578630734,74712.59521,1000
0.496232729,73004.22272,1000
0.592967523,79629.62426,1000
0.626324381,76993.66934,1000
0.603211749,74338.56803,1000
0.617253432,72571.87321,1000
0.613355672,79818.15388,1000
0.613611086,76247.64403,1000
0.531879023,73671.52017,1000
0.598440685,80459.3049,1000
0.651432648,74145.2608,1000
0.641679944,73816.30292,1000
0.555911461,80555.63395,1000
0.664328707,78577.46505,1000
0.620329962,75614.80651,1000
0.577117889,74207.25682,1000
0.630375688,77313.35649,1000
0.622678847,78369.7484,1000
0.601142472,77189.04477,1000
0.68053132,77484.10722,1000
0.648739395,76714.92219,1000
0.656673492,76249.82689,1000
0.581891759,79670.1212,1000
0.59307299,76236.07236,1000
0.652068633,75825.93325,1000
0.637078762,77577.14269,1000
0.617038069,74556.51411,1000
0.658161027,77451.61889,1000
0.575847339,69775.60969,1000
0.668579292,77164.63712,1000
0.711246787,76368.01536,1000
0.626563677,72238.73868,1000
0.669317739,77402.20567,1000
0.581352437,76110.26863,1000
0.56582315,70110.87539,1000
0.584487371,72133.84247,1000
0.650831391,74967.62039,1000
0.626340659,72008.3795,1000
0.686763467,78496.91225,1000
0.615632092,77825.59645,1000
0.577801824,73733.56577,1000
0.616899803,75761.42234,1000
0.621935239,77149.03884,1000
0.651034597,72378.48524,1000
0.583116637,76146.23315,1000
0.602467242,80025.20441,1000
0.657912056,79534.45622,1000
0.612741896,74458.75236,1000
0.642478018,74803.11803,1000
0.626415743,78314.50553,1000
0.609404736,76873.03495,1000
0.612879684,73587.21348,1000
0.644389468,77991.68731,1000
0.579034575,71756.35764,1000
0.638325381,77160.2224,1000
0.64112319,73347.03123,1000
0.580328403,73340.15092,1000
0.569938829,78668.63442,1000
0.640151497,76959.30331,1000
0.619327467,75223.39265,1000
0.585305843,77092.99403,1000
0.631225301,74901.0768,1000
0.579846404,72880.8416,1000
0.618641735,74106.68957,1000
0.638671592,75998.44092,1000
0.595761777,76771.89566,1000
0.575265995,82679.13888,1000
0.577732932,70616.2099,1000
0.590481768,76983.25161,1000
0.62604771,75503.48556,1000
0.561565999,76205.7022,1000
0.662432434,74821.76814,1000
0.612413388,78565.63123,1000
0.63209934,79373.14335,1000
0.5782309,72157.90694,1000
0.574715109,80005.15122,1000
0.519094336,71326.56352,1000
0.617322698,72182.40254,1000
0.716986091,79028.06315,1000
0.565486563,70461.02028,1000
0.637577379,75404.97669,1000
0.58032894,79857.05456,1000
0.624202183,73362.70158,1000
0.641355502,80828.41236,1000
0.623115639,77421.24447,1000
0.68615062,76564.9565,1000
0.61999168,76059.82268,1000
0.585340132,76047.72848,1000
0.711261295,73631.96328,1000
0.705000642,76036.37695,1000
0.655428066,74840.86543,1000
0.56655756,74799.05047,1000
0.641186004,77323.88693,1000
0.593177687,74880.48583,1000
0.617893201,72793.59597,1000
0.616736231,79198.13524,1000
0.589820172,75773.78297,1000
0.618884136,90395.30506,1200
0.616446289,87087.36726,1200
0.624523941,89550.19388,1200
0.605981458,86505.21197,1200
0.579309298,88101.62065,1200
0.602320929,85411.23275,1200
0.589440327,91926.60346,1200
0.604521158,90186.74853,1200
0.649404952,89669.91291,1200
0.608487187,84363.21127,1200
0.636016233,89280.07879,1200
0.573509057,84287.71335,1200
0.574015277,80849.37885,1200
0.55419697,87723.25272,1200
0.564608349,86727.41888,1200
0.650357316,91874.02929,1200
0.617067069,89758.29219,1200
0.614857788,90461.45147,1200
0.644636567,88309.1826,1200
0.577640595,86502.64913,1200
0.672705541,93759.39665,1200
0.550095362,86275.29191,1200
0.568815186,84836.83344,1200
0.581509803,85875.7847,1200
0.64441799,90573.32924,1200
0.599597822,93599.12712,1200
0.633782593,96057.42287,1200
0.539971961,86490.96289,1200
0.62890596,87017.10465,1200
0.685527441,90034.1052,1200
0.551117236,88723.43537,1200
0.612635716,83884.86094,1200
0.642673301,89689.50583,1200
0.646900856,90854.92959,1200
0.572490286,90734.77549,1200
0.665732547,91248.95051,1200
0.61017719,86872.27449,1200
0.636383129,89279.36407,1200
0.6518237,92419.7498,1200
0.618976797,92597.27908,1200
0.583492566,87184.34621,1200
0.671397269,88558.80141,1200
0.640825092,87502.98443,1200
0.621177886,86707.72683,1200
0.587169575,89905.12215,1200
0.601137292,94007.24756,1200
0.664180401,91316.22892,1200
0.63472101,90356.83631,1200
0.607652265,86356.27014,1200
0.515488951,83132.76188,1200
0.548373525,86147.84265,1200
0.620498389,88853.74035,1200
0.530800193,88281.7178,1200
0.646000419,91588.52742,1200
0.5782682,88792.63552,1200
0.67261028,89409.52947,1200
0.63890459,88794.4265,1200
0.628383653,89203.67908,1200
0.579672524,87118.60666,1200
0.683965182,89295.92273,1200
0.58900369,87301.10067,1200
0.690173634,85286.44119,1200
0.610773135,87804.19865,1200
0.6129105,85874.87238,1200
0.694858963,93245.66069,1200
0.555451314,83988.1629,1200
0.657799666,89315.29459,1200
0.576682926,88957.22939,1200
0.560418312,83090.72721,1200
0.5039363,86310.92965,1200
0.609670281,95722.35512,1200
0.621231261,88244.63005,1200
0.587235433,80053.18381,1200
0.554768345,83953.57719,1200
0.627071754,87791.79807,1200
0.625415499,86613.06594,1200
0.519322857,88062.94672,1200
0.637912988,89818.36004,1200
0.587732745,92548.15007,1200
0.645399963,90460.96691,1200
0.61245259,87090.74901,1200
0.607230684,87559.53559,1200
0.677461292,89212.98448,1200
0.65609524,93176.18879,1200
0.652097754,88915.64732,1200
0.570715877,85432.05605,1200
0.605677594,90181.85426,1200
0.607822445,86902.52205,1200
0.596370859,84944.20114,1200
0.587954252,91575.43719,1200
0.578748316,83617.3047,1200
0.625941927,91447.11245,1200
0.636766615,86895.65112,1200
0.60696318,86595.13687,1200
0.549073396,84330.13991,1200
0.527888339,84383.31534,1200
0.525128312,84943.89937,1200
0.63450259,87349.14569,1200
0.640930094,89695.6975,1200
0.631500045,84885.71568,1200
0.567405542,85210.42677,1200
0.632691822,86411.19068,1200
0.596559359,86612.90175,1200
0.673480229,92505.3276,1200
0.606085195,89778.29425,1200
0.620918106,93007.72576,1200
0.65877894,91814.68011,1200
0.65535267,92069.95014,1200
0.601129447,84509.31262,1200
0.582410424,90814.56306,1200
0.621137942,92822.92152,1200
0.516220493,85603.63669,1200
0.697937127,92775.63444,1200
0.678033821,92595.80377,1200
0.633664805,90947.78244,1200
0.598253073,90084.74789,1200
0.681249248,90614.24576,1200
0.557065969,84841.6509,1200
0.582137623,86450.34411,1200
0.662968723,85736.25266,1200
0.643206611,89531.31487,1200
0.640550015,94972.0245,1200
0.633975883,91915.91017,1200
0.648929556,91815.98402,1200
0.557428052,85861.48164,1200
0.618934185,93777.97838,1200
0.59709878,86671.61561,1200
0.627285981,89238.5535,1200
0.582025297,90371.86553,1200
0.648673834,86412.59559,1200
0.5815063,86137.59992,1200
0.626519078,85620.91592,1200
0.64605766,89833.30886,1200
0.583497102,88909.51918,1200
0.601154371,84851.12315,1200
0.566751188,84498.03023,1200
0.609876024,94352.23347,1200
0.600300838,89443.3737,1200
0.612162976,90088.10068,1200
0.5580544,81408.52367,1200
0.625513569,91656.20734,1200
0.578277014,86049.87507,1200
0.582772781,88299.48903,1200
0.565663082,88515.78816,1200
0.628163983,90654.30134,1200
0.561855964,83401.91277,1200
0.602459749,86012.25972,1200
0.612045241,85640.17446,1200
0.652280163,89522.1887,1200
0.514174155,80969.91111,1200
0.665352903,89810.76953,1200
0.603378686,90540.12203,1200
0.583833288,88965.87872,1200
0.615151831,89575.30037,1200
0.575787689,86623.04726,1200
0.580074028,85394.93612,1200
0.651730088,87945.2217,1200
0.58805719,86729.93403,1200
0.546208918,83288.31831,1200
0.580339627,96213.37922,1200
0.489696464,88600.63942,1200
0.637632653,84443.22536,1200
0.587647428,87887.19887,1200
0.620319923,87052.13261,1200
0.648194052,89068.179,1200
0.592888625,87031.09601,1200
0.54724168,83193.33135,1200
0.61322487,87027.32688,1200
0.603131757,86249.36188,1200
0.516394191,82354.98844,1200
0.559441335,87447.34105,1200
0.636722435,86101.27256,1200
0.582312898,82277.9669,1200
0.689743708,89379.73301,1200
0.488784856,85519.15906,1200
0.609501221,83317.30278,1200
0.667161734,87038.72111,1200
0.595943071,84526.20328,1200
0.626682031,84913.74138,1200
0.588476282,89389.08446,1200
0.520891567,86947.3473,1200
0.617194527,91253.4662,1200
0.6698141,91848.68233,1200
0.593735105,87501.53411,1200
0.552476272,85910.08484,1200
0.589719896,88710.15752,1200
0.601624925,85242.48686,1200
0.558184591,85575.77065,1200
0.594954595,89943.03407,1200
0.613547016,89626.8998,1200
0.643291317,88507.47748,1200
0.514478375,82902.26074,1200
0.628358031,85591.40786,1200
0.643378656,87284.08633,1200
0.554606386,86323.39726,1200
0.640622884,89876.78552,1200
0.589723014,87546.86185,1200
0.606184053,88739.11935,1200
0.55903693,90731.76172,1200
0.570784415,87799.31726,1200
0.577643402,87125.84103,1200
0.593676252,93487.38722,1200
0.643924811,87993.10963,1200
0.659722204,90742.27417,1200
0.536456622,83346.28468,1200
0.614227738,89067.90725,1200
0.599647851,89236.27908,1200
0.66278233,95978.94046,1200
0.577746407,85666.14432,1200
0.554187736,88845.86735,1200
0.608513951,90387.79734,1200
0.642030528,86392.71863,1200
0.517515546,84652.25308,1200
0.618631105,85428.05106,1200
0.606386119,91354.07872,1200
0.62315932,81059.49208,1200
0.565893611,87922.57167,1200
0.641992379,85686.84789,1200
0.5417299,89125.99321,1200
0.608286436,90571.80258,1200
0.642667437,87666.74824,1200
0.560264115,86470.28185,1200
0.593269035,87271.97233,1200
0.642437285,94786.89919,1200
0.634437006,87086.96769,1200
0.676978134,88319.2132,1200
0.652145744,88304.51858,1200
0.66221259,88826.36269,1200
0.607666701,92450.43245,1200
0.657973555,91216.38562,1200
0.581432873,93284.60944,1200
0.647746842,87429.45849,1200
0.585901153,88811.23111,1200
0.471529844,86278.50489,1200
0.53416415,80893.30298,1200
0.538222105,88767.17919,1200
0.627449899,86682.40316,1200
0.66304093,87537.85857,1200
0.651410851,88116.42333,1200
0.595073599,84491.54115,1200
0.617931176,90501.95083,1200
0.660847481,85637.14123,1200
0.594683103,88259.07837,1200
0.664004891,87901.14627,1200
0.614060974,91729.50576,1200
0.635537628,89900.76412,1200
0.608062728,86140.72594,1200
0.51655881,83384.81428,1200
0.605681761,86920.03056,1200
0.580894621,94303.7263,1200
0.652134073,84621.48446,1200
0.57529548,86371.98997,1200
0.642240803,85718.42742,1200
0.606371156,88726.36997,1200
0.582269383,89189.66424,1200
0.582677017,90820.50306,1200
0.613841184,85206.61827,1200
0.586737024,87647.59101,1200
0.675069012,89389.75772,1200
0.590971072,91612.14645,1200
0.582419841,85199.38201,1200
0.594227383,91344.5809,1200
0.609362552,92005.24295,1200
0.548512836,89449.2508,1200
0.642745828,89400.88966,1200
0.6482913,91890.21153,1200
0.633426538,85514.69351,1200
0.632725616,88890.07623,1200
0.56853738,92217.80912,1200
0.634423393,95044.25309,1200
0.617732419,91613.04968,1200
0.659952413,88154.23708,1200
0.621185442,89803.37971,1200
0.618084497,86235.57016,1200
0.594496266,84864.15532,1200
0.644216932,88847.88042,1200
0.651750683,86553.51165,1200
0.611080299,93457.47514,1200
0.647036137,89516.18252,1200
0.579537758,88816.31975,1200
0.603232467,92258.1106,1200
0.62656019,92075.55876,1200
0.595743914,84762.59389,1200
0.620181201,90985.21619,1200
0.609382914,87875.5542,1200
0.617790356,89099.75014,1200
0.596427701,86930.36814,1200
0.549462462,89380.60175,1200
0.583702577,89359.59764,1200
0.609121261,90509.55729,1200
0.619384192,86151.26562,1200
0.686345775,91078.32793,1200
0.569136215,86893.12225,1200
0.632906636,88751.50131,1200
0.512241414,85162.28352,1200
0.65567014,84294.49019,1200
0.602356366,86649.04988,1200
0.609365051,84119.13347,1200
0.584678374,84946.21365,1200
0.548265232,88749.24828,1200
0.623613935,86611.9246,1200
0.595960389,91419.4435,1200
0.633274782,90698.97582,1200
0.608266244,93454.69331,1200
0.614928498,84767.72197,1200
0.605150969,87933.34903,1200
0.544410723,85887.92229,1200
0.595726811,91453.57408,1200
0.629156096,89267.50023,1200
0.618869684,85563.34268,1200
0.617080953,90871.81935,1200
0.566357083,85026.29889,1200
0.606225651,89695.79009,1200
0.612274594,87357.75195,1200
0.54588751,89866.0633,1200
0.647291752,92394.27928,1200
0.578540697,90556.46759,1200
0.591720207,86783.14984,1200
0.625353788,91286.2406,1200
0.613130852,92772.96684,1200
0.581512007,88135.68911,1200
0.61161982,89889.0759,1200
0.616964204,87031.19083,1200
0.583941821,93028.25002,1200
0.612386729,88366.12163,1200
0.606047178,86456.55513,1200
0.653841235,89689.7966,1200
0.596299198,93051.00458,1200
0.642881972,87863.4513,1200
0.63111667,88253.20683,1200
0.604481221,87704.44411,1200
0.63342292,87105.64467,1200
0.689149097,91685.83887,1200
0.666428452,90854.08371,1200
0.58138498,88272.039,1200
0.541913123,86832.91706,1200
0.584313948,86388.70251,1200
0.647189565,89203.0845,1200
0.590224721,88098.39375,1200
0.544187702,84681.37816,1200
0.578656749,88647.52893,1200
0.653225102,93235.75995,1200
0.60903391,85187.70705,1200
0.640746169,89236.92825,1200
0.62281437,84310.81774,1200
0.543083304,84778.26021,1200
0.683776849,89790.10578,1200
0.609870623,91473.43748,1200
0.652693188,88152.64709,1200
0.657378793,90751.901,1200
0.623539622,86818.14206,1200
0.626023832,90154.45254,1200
0.563562792,86146.13361,1200
0.604053667,84862.2974,1200
0.607108908,89050.33517,1200
0.510627559,83654.58182,1200
0.633630979,84894.506,1200
0.694362429,87018.04335,1200
0.629261695,90603.75902,1200
